data,hora_utc,precipitacao_mm,pressao_mb,radiacao_kj,temp_c,umidade_pct,vento_vel_ms,vento_dir_graus,cidade,arquivo_origem,data_hora_utc,hora,faixa_climatica
2024/02/21,0400 UTC,0.0,917.7,,19.1,89.0,1.6,244.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-21 04:00:00,4,Ameno Seco
2024/02/21,0500 UTC,0.0,917.5,,19.0,90.0,2.4,250.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-21 05:00:00,5,Ameno Seco
2024/02/21,0600 UTC,0.0,917.3,,19.4,88.0,3.9,241.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-21 06:00:00,6,Ameno Seco
2024/02/21,0700 UTC,0.0,917.0,,19.1,90.0,3.8,235.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-21 07:00:00,7,Ameno Seco
2024/02/21,0800 UTC,0.0,917.4,,18.8,91.0,4.1,235.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-21 08:00:00,8,Ameno Seco
2024/02/21,0900 UTC,0.0,917.7,,18.6,90.0,3.3,241.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-21 09:00:00,9,Ameno Seco
2024/02/21,1000 UTC,0.0,918.6,75.7,19.1,88.0,2.3,242.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-21 10:00:00,10,Ameno Seco
2024/02/21,1100 UTC,0.0,919.0,531.1,19.6,86.0,4.8,249.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-21 11:00:00,11,Ameno Seco
2024/02/21,1200 UTC,0.0,919.5,1592.6,21.4,79.0,4.7,236.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-21 12:00:00,12,Ameno Seco
2024/02/21,1300 UTC,0.0,919.6,2420.1,22.2,77.0,4.7,241.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-21 13:00:00,13,Ameno Seco
2024/02/21,1400 UTC,0.0,919.5,3086.1,23.3,72.0,4.0,213.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-21 14:00:00,14,Ameno Seco
2024/02/21,1500 UTC,0.0,918.9,3389.6,24.9,67.0,2.1,237.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-21 15:00:00,15,Ameno Seco
2024/02/21,1600 UTC,0.0,918.2,3315.6,25.3,62.0,1.5,235.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-21 16:00:00,16,Quente Seco
2024/02/21,1700 UTC,0.0,917.7,3107.0,26.2,59.0,1.2,230.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-21 17:00:00,17,Quente Seco
2024/02/21,1800 UTC,0.0,917.0,3761.2,27.0,55.0,2.4,212.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-21 18:00:00,18,Quente Seco
2024/02/21,1900 UTC,0.0,916.3,2687.5,27.2,53.0,0.8,235.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-21 19:00:00,19,Quente Seco
2024/02/21,2000 UTC,0.0,916.0,934.7,26.6,53.0,2.0,201.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-21 20:00:00,20,Quente Seco
2024/02/21,2100 UTC,0.0,915.9,778.9,25.7,57.0,2.5,195.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-21 21:00:00,21,Quente Seco
2024/02/21,2200 UTC,0.0,916.5,458.4,24.9,61.0,2.3,199.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-21 22:00:00,22,Ameno Seco
2024/02/21,2300 UTC,0.0,916.9,7.5,23.2,73.0,1.1,249.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-21 23:00:00,23,Ameno Seco
2024/02/22,0000 UTC,0.0,917.6,,23.7,69.0,2.0,203.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-22 00:00:00,0,Ameno Seco
2024/02/22,0100 UTC,0.0,918.0,,22.6,75.0,1.5,230.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-22 01:00:00,1,Ameno Seco
2024/02/22,0200 UTC,0.0,918.1,,21.7,79.0,1.2,247.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-22 02:00:00,2,Ameno Seco
2024/02/22,0300 UTC,0.0,917.9,,21.3,79.0,1.7,250.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-22 03:00:00,3,Ameno Seco
2024/02/22,0400 UTC,0.0,917.7,,21.2,81.0,3.4,247.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-22 04:00:00,4,Ameno Seco
2024/02/22,0500 UTC,0.0,917.7,,20.9,82.0,4.4,240.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-22 05:00:00,5,Ameno Seco
2024/02/22,0600 UTC,0.0,917.4,,20.3,85.0,4.6,236.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-22 06:00:00,6,Ameno Seco
2024/02/22,0700 UTC,0.0,917.5,,19.9,86.0,3.6,231.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-22 07:00:00,7,Ameno Seco
2024/02/22,0800 UTC,0.0,917.6,,19.6,87.0,3.9,234.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-22 08:00:00,8,Ameno Seco
2024/02/22,0900 UTC,0.0,917.9,,19.5,87.0,4.7,225.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-22 09:00:00,9,Ameno Seco
2024/02/22,1000 UTC,0.0,918.2,72.5,19.7,87.0,4.9,226.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-22 10:00:00,10,Ameno Seco
2024/02/22,1100 UTC,0.0,918.7,653.9,20.7,84.0,5.5,220.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-22 11:00:00,11,Ameno Seco
2024/02/22,1200 UTC,0.0,919.0,1558.7,21.9,80.0,5.9,214.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-22 12:00:00,12,Ameno Seco
2024/02/22,1300 UTC,0.0,919.3,2367.8,22.6,80.0,6.1,211.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-22 13:00:00,13,Ameno Seco
2024/02/22,1400 UTC,0.0,919.5,3102.3,24.2,75.0,4.4,206.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-22 14:00:00,14,Ameno Seco
2024/02/22,1500 UTC,0.0,919.3,3465.9,25.4,65.0,3.7,206.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-22 15:00:00,15,Quente Seco
2024/02/22,1600 UTC,0.0,918.7,3861.5,26.5,61.0,3.2,207.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-22 16:00:00,16,Quente Seco
2024/02/22,1700 UTC,0.0,918.1,2955.0,26.8,60.0,2.7,217.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-22 17:00:00,17,Quente Seco
2024/02/22,1800 UTC,0.0,917.5,2442.8,27.2,55.0,2.6,203.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-22 18:00:00,18,Quente Seco
2024/02/22,1900 UTC,0.0,916.8,3095.8,28.3,53.0,2.4,230.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-22 19:00:00,19,Quente Seco
2024/02/22,2000 UTC,0.0,916.6,2334.6,28.5,53.0,1.8,218.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-22 20:00:00,20,Quente Seco
2024/02/22,2100 UTC,0.0,916.8,1373.9,27.3,55.0,3.2,199.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-22 21:00:00,21,Quente Seco
2024/02/22,2200 UTC,0.0,917.0,281.9,26.1,65.0,0.5,197.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-22 22:00:00,22,Quente Seco
2024/02/22,2300 UTC,0.0,917.5,0.1,24.8,72.0,0.2,211.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-22 23:00:00,23,Ameno Seco
2024/02/23,0000 UTC,0.0,918.6,,24.6,68.0,0.0,225.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-23 00:00:00,0,Ameno Seco
2024/02/23,0100 UTC,0.0,919.0,,24.7,68.0,1.2,224.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-23 01:00:00,1,Ameno Seco
2024/02/23,0200 UTC,0.0,919.2,,24.1,68.0,1.2,251.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-23 02:00:00,2,Ameno Seco
2024/02/23,0300 UTC,0.0,919.3,,24.0,69.0,1.8,251.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-23 03:00:00,3,Ameno Seco
2024/02/23,0400 UTC,0.0,919.2,,23.4,72.0,3.3,243.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-23 04:00:00,4,Ameno Seco
2024/02/23,0500 UTC,0.0,919.0,,23.3,73.0,4.2,231.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-23 05:00:00,5,Ameno Seco
2024/02/23,0600 UTC,0.0,918.8,,22.9,74.0,4.5,238.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-23 06:00:00,6,Ameno Seco
2024/02/23,0700 UTC,0.0,918.9,,22.6,75.0,5.1,237.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-23 07:00:00,7,Ameno Seco
2024/02/23,0800 UTC,0.0,919.5,,22.5,75.0,4.5,235.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-23 08:00:00,8,Ameno Seco
2024/02/23,0900 UTC,0.0,920.3,,22.2,77.0,4.3,215.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-23 09:00:00,9,Ameno Seco
2024/02/23,1000 UTC,0.0,921.1,72.4,22.2,79.0,3.4,240.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-23 10:00:00,10,Ameno Seco
2024/02/23,1100 UTC,0.0,921.8,626.8,23.2,76.0,4.0,221.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-23 11:00:00,11,Ameno Seco
2024/02/23,1200 UTC,0.0,922.4,1495.2,24.5,74.0,4.5,213.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-23 12:00:00,12,Ameno Seco
2024/02/23,1300 UTC,0.0,922.6,2256.7,25.5,70.0,4.2,206.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-23 13:00:00,13,Quente Seco
2024/02/23,1400 UTC,0.0,922.8,2945.2,26.7,66.0,3.8,204.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-23 14:00:00,14,Quente Seco
2024/02/23,1500 UTC,0.0,923.0,3235.6,27.6,64.0,4.1,205.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-23 15:00:00,15,Quente Seco
2024/02/23,1600 UTC,0.0,922.6,3114.7,28.1,61.0,3.7,202.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-23 16:00:00,16,Quente Seco
2024/02/23,1700 UTC,0.0,921.7,2763.8,29.4,54.0,2.1,219.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-23 17:00:00,17,Quente Seco
2024/02/23,1800 UTC,0.0,921.1,3031.1,30.1,53.0,3.1,212.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-23 18:00:00,18,Quente Seco
2024/02/23,1900 UTC,0.0,920.3,1897.1,29.1,59.0,3.4,206.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-23 19:00:00,19,Quente Seco
2024/02/23,2000 UTC,0.0,920.9,1315.5,28.4,62.0,1.6,214.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-23 20:00:00,20,Quente Seco
2024/02/23,2100 UTC,0.0,921.3,351.6,27.1,70.0,1.0,231.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-23 21:00:00,21,Quente Seco
2024/02/23,2200 UTC,0.0,921.9,168.9,26.3,72.0,1.4,247.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-23 22:00:00,22,Quente Seco
2024/02/23,2300 UTC,0.0,923.4,0.1,23.1,79.0,5.0,211.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-23 23:00:00,23,Ameno Seco
2024/02/24,0000 UTC,0.0,923.2,,22.3,82.0,2.6,227.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-24 00:00:00,0,Ameno Seco
2024/02/24,0100 UTC,0.0,923.9,,22.3,81.0,1.9,248.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-24 01:00:00,1,Ameno Seco
2024/02/24,0200 UTC,0.0,924.2,,22.6,79.0,2.0,247.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-24 02:00:00,2,Ameno Seco
2024/02/24,0300 UTC,0.0,924.4,,22.7,75.0,2.9,249.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-24 03:00:00,3,Ameno Seco
2024/02/24,0400 UTC,0.0,924.2,,22.7,76.0,3.4,241.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-24 04:00:00,4,Ameno Seco
2024/02/24,0500 UTC,0.0,923.8,,22.8,77.0,2.5,242.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-24 05:00:00,5,Ameno Seco
2024/02/24,0600 UTC,0.0,923.6,,22.9,77.0,3.5,232.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-24 06:00:00,6,Ameno Seco
2024/02/24,0700 UTC,0.0,923.5,,22.6,79.0,4.1,237.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-24 07:00:00,7,Ameno Seco
2024/02/24,0800 UTC,0.0,923.6,,22.4,81.0,3.7,237.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-24 08:00:00,8,Ameno Seco
2024/02/24,0900 UTC,0.0,924.2,,22.4,82.0,3.8,223.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-24 09:00:00,9,Ameno Seco
2024/02/24,1000 UTC,0.0,925.1,65.7,22.6,83.0,3.9,223.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-24 10:00:00,10,Ameno Seco
2024/02/24,1100 UTC,0.0,925.9,601.6,23.8,79.0,4.1,212.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-24 11:00:00,11,Ameno Seco
2024/02/24,1200 UTC,0.0,926.5,1467.8,25.1,77.0,3.7,219.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-24 12:00:00,12,Quente Seco
2024/02/24,1300 UTC,0.0,927.1,2235.8,26.2,72.0,2.2,200.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-24 13:00:00,13,Quente Seco
2024/02/24,1400 UTC,0.0,927.2,3021.2,27.5,68.0,2.0,209.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-24 14:00:00,14,Quente Seco
2024/02/24,1500 UTC,0.0,926.9,2071.9,27.5,68.0,1.5,203.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-24 15:00:00,15,Quente Seco
2024/02/24,1600 UTC,0.0,926.3,1613.7,28.3,68.0,2.4,241.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-24 16:00:00,16,Quente Seco
2024/02/24,1700 UTC,1.0,926.3,1175.4,25.4,76.0,3.2,227.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-24 17:00:00,17,Quente Chuvoso
2024/02/24,1800 UTC,31.8,925.9,443.0,24.0,96.0,1.4,210.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-24 18:00:00,18,Ameno Chuvoso
2024/02/24,1900 UTC,0.0,925.3,944.2,24.7,79.0,1.4,198.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-24 19:00:00,19,Ameno Seco
2024/02/24,2000 UTC,0.0,924.8,898.1,25.4,86.0,2.4,197.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-24 20:00:00,20,Quente Seco
2024/02/24,2100 UTC,0.0,925.0,752.7,25.8,83.0,2.1,199.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-24 21:00:00,21,Quente Seco
2024/02/24,2200 UTC,0.0,925.3,166.7,24.7,83.0,2.0,208.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-24 22:00:00,22,Ameno Seco
2024/02/24,2300 UTC,0.0,925.3,,23.8,85.0,1.8,217.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-24 23:00:00,23,Ameno Seco
2024/02/25,0000 UTC,0.0,926.6,,24.0,83.0,1.7,204.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-25 00:00:00,0,Ameno Seco
2024/02/25,0100 UTC,0.0,927.0,,23.5,88.0,1.8,246.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-25 01:00:00,1,Ameno Seco
2024/02/25,0200 UTC,0.0,926.8,,23.4,81.0,1.0,230.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-25 02:00:00,2,Ameno Seco
2024/02/25,0300 UTC,0.0,926.9,,23.4,84.0,0.8,238.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-25 03:00:00,3,Ameno Seco
2024/02/25,0400 UTC,0.0,926.9,,23.0,87.0,0.8,204.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-25 04:00:00,4,Ameno Seco
2024/02/25,0500 UTC,0.0,926.8,,23.0,84.0,1.9,249.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-25 05:00:00,5,Ameno Seco
2024/02/25,0600 UTC,0.0,926.5,,23.3,83.0,4.6,242.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-25 06:00:00,6,Ameno Seco
2024/02/25,0700 UTC,0.0,926.2,,23.0,84.0,3.6,238.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-25 07:00:00,7,Ameno Seco
2024/02/25,0800 UTC,0.0,926.3,,22.7,84.0,3.5,245.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-25 08:00:00,8,Ameno Seco
2024/02/25,0900 UTC,0.0,926.7,,22.6,85.0,4.8,246.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-25 09:00:00,9,Ameno Seco
2024/02/25,1000 UTC,0.0,927.2,75.3,22.7,85.0,5.5,240.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-25 10:00:00,10,Ameno Seco
2024/02/25,1100 UTC,0.0,927.6,689.6,23.7,82.0,4.7,248.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-25 11:00:00,11,Ameno Seco
2024/02/25,1200 UTC,0.0,927.9,1237.4,24.6,79.0,5.0,240.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-25 12:00:00,12,Ameno Seco
2024/02/25,1300 UTC,0.0,928.1,2241.8,26.1,74.0,5.5,226.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-25 13:00:00,13,Quente Seco
2024/02/25,1400 UTC,0.0,928.2,2664.0,27.3,71.0,3.9,211.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-25 14:00:00,14,Quente Seco
2024/02/25,1500 UTC,0.0,928.1,2834.0,27.3,70.0,3.3,199.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-25 15:00:00,15,Quente Seco
2024/02/25,1600 UTC,0.0,927.6,2762.9,28.6,64.0,3.0,215.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-25 16:00:00,16,Quente Seco
2024/02/25,1700 UTC,0.0,926.5,2933.4,30.1,58.0,1.7,216.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-25 17:00:00,17,Quente Seco
2024/02/25,1800 UTC,0.0,925.9,2014.6,28.9,68.0,2.8,212.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-25 18:00:00,18,Quente Seco
2024/02/25,1900 UTC,0.0,925.0,854.5,27.2,71.0,1.1,245.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-25 19:00:00,19,Quente Seco
2024/02/25,2000 UTC,0.0,925.6,1049.1,25.3,80.0,4.1,196.0,Dionisio Cerqueira,INMET_S_SC_A848_DIONISIO CERQUEIRA_01-01-2024_A_31-12-2024.CSV,2024-02-25 20:00:00,20,Quente Seco
